,NO.,Chiral_molecules_smile,RT,Column,Tem/℃,T1/min,kα/℃·min-1,Tα/min,T2/min,kβ/℃·min-1,Tβ/min,T3/min,kγ/℃·min-1,Tγ/min,T4/min,kδ/℃·min-1,Tδ/min,T5/min
552,553,CC(C)=C[C@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,36.804,Cyclosil_B,40.0,2.0,10.0,20.0,118.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
553,554,CC(C)=C[C@@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,37.999,Cyclosil_B,40.0,2.0,10.0,20.0,118.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
554,555,CC(C)=C[C@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,37.999,Cyclosil_B,40.0,2.0,10.0,20.0,118.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
555,556,CC1(C)[C@@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,48.339,Cyclosil_B,40.0,2.0,10.0,20.0,118.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
556,557,CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,48.339,Cyclosil_B,40.0,2.0,10.0,20.0,118.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
557,558,CC1(C)[C@H](C(=O)OCc2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Cl)Cl,50.743,Cyclosil_B,40.0,2.0,10.0,20.0,118.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
558,559,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,50.743,Cyclosil_B,40.0,2.0,10.0,20.0,118.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
559,560,C[C@](O)(Cn1cncn1)c1ccc(Oc2ccc(Cl)cc2)cc1C(F)(F)F,52.6,Cyclosil_B,40.0,2.0,10.0,20.0,118.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
560,561,C[C@@](O)(Cn1cncn1)c1ccc(Oc2ccc(Cl)cc2)cc1C(F)(F)F,52.6,Cyclosil_B,40.0,2.0,10.0,20.0,118.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
561,562,CC(C)(C)[C@@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,59.855,Cyclosil_B,40.0,2.0,10.0,20.0,118.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
562,563,CC(C)(C)[C@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,59.855,Cyclosil_B,40.0,2.0,10.0,20.0,118.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
563,564,CC(C)(C)[C@@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,63.674,Cyclosil_B,40.0,2.0,10.0,20.0,118.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
564,565,CC(C)(C)[C@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,63.674,Cyclosil_B,40.0,2.0,10.0,20.0,118.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
565,566,CC(C)(C)[C@@H](O)/C(=C\c1ccc(Cl)cc1)n1cncn1,30.261,Cyclosil_B,40.0,2.0,10.0,20.0,118.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
566,567,CC(C)(C)[C@H](O)/C(=C\c1ccc(Cl)cc1)n1cncn1,30.261,Cyclosil_B,40.0,2.0,10.0,20.0,118.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
567,568,CCOP(=S)(OCC)O[C@@H](Cl)C(Cl)(Cl)Cl,14.358,Cyclosil_B,40.0,2.0,15.0,13.33,124.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
568,569,CCOP(=S)(OCC)O[C@H](Cl)C(Cl)(Cl)Cl,14.358,Cyclosil_B,40.0,2.0,15.0,13.33,124.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
569,570,CO[P@]1(=S)OCc2ccccc2O1,15.867,Cyclosil_B,40.0,2.0,15.0,13.33,124.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
570,571,CO[P@@]1(=S)OCc2ccccc2O1,15.867,Cyclosil_B,40.0,2.0,15.0,13.33,124.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
571,572,FC(F)C(F)(F)OC[C@@H](Cn1cncn1)c1ccc(Cl)cc1Cl,20.042,Cyclosil_B,40.0,2.0,15.0,13.33,124.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
572,573,FC(F)C(F)(F)OC[C@H](Cn1cncn1)c1ccc(Cl)cc1Cl,20.042,Cyclosil_B,40.0,2.0,15.0,13.33,124.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
573,574,O=C1[C@H](Cl)[C@H](CCl)CN1c1cccc(C(F)(F)F)c1,21.109,Cyclosil_B,40.0,2.0,15.0,13.33,124.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
574,575,O=C1[C@H](Cl)[C@@H](CCl)CN1c1cccc(C(F)(F)F)c1,21.109,Cyclosil_B,40.0,2.0,15.0,13.33,124.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
575,576,O=C1[C@@H](Cl)[C@H](CCl)CN1c1cccc(C(F)(F)F)c1,21.109,Cyclosil_B,40.0,2.0,15.0,13.33,124.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
576,577,O=C1[C@@H](Cl)[C@@H](CCl)CN1c1cccc(C(F)(F)F)c1,21.109,Cyclosil_B,40.0,2.0,15.0,13.33,124.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
577,578,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@](=O)C(F)(F)F,25.111,Cyclosil_B,40.0,2.0,15.0,13.33,124.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
578,579,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@@](=O)C(F)(F)F,25.338,Cyclosil_B,40.0,2.0,15.0,13.33,124.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
579,580,CCOP(=S)(OCC)Oc1ccc([S@@](C)=O)cc1,27.379,Cyclosil_B,40.0,2.0,15.0,13.33,124.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
580,581,CCOP(=S)(OCC)Oc1ccc([S@](C)=O)cc1,27.379,Cyclosil_B,40.0,2.0,15.0,13.33,124.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
581,582,COC(=O)[C@@H](C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,27.654,Cyclosil_B,40.0,2.0,15.0,13.33,124.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
582,583,COC(=O)[C@H](C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,27.654,Cyclosil_B,40.0,2.0,15.0,13.33,124.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
583,584,CC(C)=C[C@@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,30.888,Cyclosil_B,40.0,2.0,15.0,13.33,124.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
584,585,CC(C)=C[C@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,30.888,Cyclosil_B,40.0,2.0,15.0,13.33,124.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
585,586,CC(C)=C[C@@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,32.076,Cyclosil_B,40.0,2.0,15.0,13.33,124.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
586,587,CC(C)=C[C@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,32.076,Cyclosil_B,40.0,2.0,15.0,13.33,124.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
587,588,CC1(C)[C@@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,42.387,Cyclosil_B,40.0,2.0,15.0,13.33,124.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
588,589,CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,42.387,Cyclosil_B,40.0,2.0,15.0,13.33,124.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
589,590,CC1(C)[C@H](C(=O)OCc2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Cl)Cl,44.779,Cyclosil_B,40.0,2.0,15.0,13.33,124.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
590,591,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,44.779,Cyclosil_B,40.0,2.0,15.0,13.33,124.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
591,592,C[C@](O)(Cn1cncn1)c1ccc(Oc2ccc(Cl)cc2)cc1C(F)(F)F,46.606,Cyclosil_B,40.0,2.0,15.0,13.33,124.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
592,593,C[C@@](O)(Cn1cncn1)c1ccc(Oc2ccc(Cl)cc2)cc1C(F)(F)F,46.606,Cyclosil_B,40.0,2.0,15.0,13.33,124.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
593,594,CC(C)(C)[C@@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,53.818,Cyclosil_B,40.0,2.0,15.0,13.33,124.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
594,595,CC(C)(C)[C@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,53.818,Cyclosil_B,40.0,2.0,15.0,13.33,124.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
595,596,CC(C)(C)[C@@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,57.638,Cyclosil_B,40.0,2.0,15.0,13.33,124.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
596,597,CC(C)(C)[C@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,57.638,Cyclosil_B,40.0,2.0,15.0,13.33,124.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
597,598,CC(C)(C)[C@@H](O)/C(=C\c1ccc(Cl)cc1)n1cncn1,24.439,Cyclosil_B,40.0,2.0,15.0,13.33,124.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
598,599,CC(C)(C)[C@H](O)/C(=C\c1ccc(Cl)cc1)n1cncn1,24.439,Cyclosil_B,40.0,2.0,15.0,13.33,124.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
599,600,CCOP(=S)(OCC)O[C@@H](Cl)C(Cl)(Cl)Cl,11.906,Cyclosil_B,40.0,2.0,20.0,10.0,128.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
600,601,CCOP(=S)(OCC)O[C@H](Cl)C(Cl)(Cl)Cl,11.906,Cyclosil_B,40.0,2.0,20.0,10.0,128.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
601,602,CO[P@]1(=S)OCc2ccccc2O1,13.196,Cyclosil_B,40.0,2.0,20.0,10.0,128.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
602,603,CO[P@@]1(=S)OCc2ccccc2O1,13.196,Cyclosil_B,40.0,2.0,20.0,10.0,128.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
603,604,FC(F)C(F)(F)OC[C@@H](Cn1cncn1)c1ccc(Cl)cc1Cl,17.173,Cyclosil_B,40.0,2.0,20.0,10.0,128.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
604,605,FC(F)C(F)(F)OC[C@H](Cn1cncn1)c1ccc(Cl)cc1Cl,17.173,Cyclosil_B,40.0,2.0,20.0,10.0,128.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
605,606,O=C1[C@H](Cl)[C@H](CCl)CN1c1cccc(C(F)(F)F)c1,18.232,Cyclosil_B,40.0,2.0,20.0,10.0,128.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
606,607,O=C1[C@H](Cl)[C@@H](CCl)CN1c1cccc(C(F)(F)F)c1,18.232,Cyclosil_B,40.0,2.0,20.0,10.0,128.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
607,608,O=C1[C@@H](Cl)[C@H](CCl)CN1c1cccc(C(F)(F)F)c1,18.232,Cyclosil_B,40.0,2.0,20.0,10.0,128.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
608,609,O=C1[C@@H](Cl)[C@@H](CCl)CN1c1cccc(C(F)(F)F)c1,18.232,Cyclosil_B,40.0,2.0,20.0,10.0,128.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
609,610,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@](=O)C(F)(F)F,22.186,Cyclosil_B,40.0,2.0,20.0,10.0,128.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
610,611,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@@](=O)C(F)(F)F,22.416,Cyclosil_B,40.0,2.0,20.0,10.0,128.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
611,612,CCOP(=S)(OCC)Oc1ccc([S@@](C)=O)cc1,24.463,Cyclosil_B,40.0,2.0,20.0,10.0,128.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
612,613,CCOP(=S)(OCC)Oc1ccc([S@](C)=O)cc1,24.463,Cyclosil_B,40.0,2.0,20.0,10.0,128.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
613,614,COC(=O)[C@@H](C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,24.741,Cyclosil_B,40.0,2.0,20.0,10.0,128.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
614,615,COC(=O)[C@H](C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,24.741,Cyclosil_B,40.0,2.0,20.0,10.0,128.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
615,616,CC(C)=C[C@@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,27.952,Cyclosil_B,40.0,2.0,20.0,10.0,128.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
616,617,CC(C)=C[C@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,27.952,Cyclosil_B,40.0,2.0,20.0,10.0,128.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
617,618,CC(C)=C[C@@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,29.119,Cyclosil_B,40.0,2.0,20.0,10.0,128.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
618,619,CC(C)=C[C@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,29.119,Cyclosil_B,40.0,2.0,20.0,10.0,128.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
619,620,CC1(C)[C@@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,39.428,Cyclosil_B,40.0,2.0,20.0,10.0,128.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
620,621,CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,39.428,Cyclosil_B,40.0,2.0,20.0,10.0,128.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
621,622,CC1(C)[C@H](C(=O)OCc2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Cl)Cl,41.801,Cyclosil_B,40.0,2.0,20.0,10.0,128.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
622,623,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,41.801,Cyclosil_B,40.0,2.0,20.0,10.0,128.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
623,624,C[C@](O)(Cn1cncn1)c1ccc(Oc2ccc(Cl)cc2)cc1C(F)(F)F,43.635,Cyclosil_B,40.0,2.0,20.0,10.0,128.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
624,625,C[C@@](O)(Cn1cncn1)c1ccc(Oc2ccc(Cl)cc2)cc1C(F)(F)F,43.635,Cyclosil_B,40.0,2.0,20.0,10.0,128.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
625,626,CC(C)(C)[C@@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,50.805,Cyclosil_B,40.0,2.0,20.0,10.0,128.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
626,627,CC(C)(C)[C@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,50.805,Cyclosil_B,40.0,2.0,20.0,10.0,128.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
627,628,CC(C)(C)[C@@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,54.593,Cyclosil_B,40.0,2.0,20.0,10.0,128.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
628,629,CC(C)(C)[C@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,54.593,Cyclosil_B,40.0,2.0,20.0,10.0,128.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
629,630,CC(C)(C)[C@@H](O)/C(=C\c1ccc(Cl)cc1)n1cncn1,21.539,Cyclosil_B,40.0,2.0,20.0,10.0,128.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
630,631,CC(C)(C)[C@H](O)/C(=C\c1ccc(Cl)cc1)n1cncn1,21.539,Cyclosil_B,40.0,2.0,20.0,10.0,128.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
631,632,CCOP(=S)(OCC)O[C@@H](Cl)C(Cl)(Cl)Cl,8.135,Cyclosil_B,40.0,2.0,40.0,5.0,133.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
632,633,CCOP(=S)(OCC)O[C@H](Cl)C(Cl)(Cl)Cl,8.135,Cyclosil_B,40.0,2.0,40.0,5.0,133.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
633,634,CO[P@]1(=S)OCc2ccccc2O1,9.191,Cyclosil_B,40.0,2.0,40.0,5.0,133.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
634,635,CO[P@@]1(=S)OCc2ccccc2O1,9.191,Cyclosil_B,40.0,2.0,40.0,5.0,133.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
635,636,FC(F)C(F)(F)OC[C@@H](Cn1cncn1)c1ccc(Cl)cc1Cl,12.883,Cyclosil_B,40.0,2.0,40.0,5.0,133.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
636,637,FC(F)C(F)(F)OC[C@H](Cn1cncn1)c1ccc(Cl)cc1Cl,12.883,Cyclosil_B,40.0,2.0,40.0,5.0,133.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
637,638,O=C1[C@H](Cl)[C@H](CCl)CN1c1cccc(C(F)(F)F)c1,13.929,Cyclosil_B,40.0,2.0,40.0,5.0,133.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
638,639,O=C1[C@H](Cl)[C@@H](CCl)CN1c1cccc(C(F)(F)F)c1,13.929,Cyclosil_B,40.0,2.0,40.0,5.0,133.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
639,640,O=C1[C@@H](Cl)[C@H](CCl)CN1c1cccc(C(F)(F)F)c1,13.929,Cyclosil_B,40.0,2.0,40.0,5.0,133.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
640,641,O=C1[C@@H](Cl)[C@@H](CCl)CN1c1cccc(C(F)(F)F)c1,13.929,Cyclosil_B,40.0,2.0,40.0,5.0,133.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
641,642,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@](=O)C(F)(F)F,17.799,Cyclosil_B,40.0,2.0,40.0,5.0,133.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
642,643,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@@](=O)C(F)(F)F,18.015,Cyclosil_B,40.0,2.0,40.0,5.0,133.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
643,644,CCOP(=S)(OCC)Oc1ccc([S@@](C)=O)cc1,20.1,Cyclosil_B,40.0,2.0,40.0,5.0,133.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
644,645,CCOP(=S)(OCC)Oc1ccc([S@](C)=O)cc1,20.1,Cyclosil_B,40.0,2.0,40.0,5.0,133.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
645,646,COC(=O)[C@@H](C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,20.353,Cyclosil_B,40.0,2.0,40.0,5.0,133.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
646,647,COC(=O)[C@H](C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,20.353,Cyclosil_B,40.0,2.0,40.0,5.0,133.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
647,648,CC(C)=C[C@@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,23.543,Cyclosil_B,40.0,2.0,40.0,5.0,133.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
648,649,CC(C)=C[C@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,23.543,Cyclosil_B,40.0,2.0,40.0,5.0,133.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
649,650,CC(C)=C[C@@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,24.69,Cyclosil_B,40.0,2.0,40.0,5.0,133.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
650,651,CC(C)=C[C@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,24.69,Cyclosil_B,40.0,2.0,40.0,5.0,133.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
651,652,CC1(C)[C@@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,34.974,Cyclosil_B,40.0,2.0,40.0,5.0,133.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
652,653,CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,34.974,Cyclosil_B,40.0,2.0,40.0,5.0,133.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
653,654,CC1(C)[C@H](C(=O)OCc2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Cl)Cl,37.328,Cyclosil_B,40.0,2.0,40.0,5.0,133.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
654,655,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,37.328,Cyclosil_B,40.0,2.0,40.0,5.0,133.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
655,656,C[C@](O)(Cn1cncn1)c1ccc(Oc2ccc(Cl)cc2)cc1C(F)(F)F,39.154,Cyclosil_B,40.0,2.0,40.0,5.0,133.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
656,657,C[C@@](O)(Cn1cncn1)c1ccc(Oc2ccc(Cl)cc2)cc1C(F)(F)F,39.154,Cyclosil_B,40.0,2.0,40.0,5.0,133.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
657,658,CC(C)(C)[C@@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,46.297,Cyclosil_B,40.0,2.0,40.0,5.0,133.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
658,659,CC(C)(C)[C@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,46.297,Cyclosil_B,40.0,2.0,40.0,5.0,133.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
659,660,CC(C)(C)[C@@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,50.092,Cyclosil_B,40.0,2.0,40.0,5.0,133.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
660,661,CC(C)(C)[C@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,50.092,Cyclosil_B,40.0,2.0,40.0,5.0,133.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
661,662,CC(C)(C)[C@@H](O)/C(=C\c1ccc(Cl)cc1)n1cncn1,17.178,Cyclosil_B,40.0,2.0,40.0,5.0,133.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
662,663,CC(C)(C)[C@H](O)/C(=C\c1ccc(Cl)cc1)n1cncn1,17.178,Cyclosil_B,40.0,2.0,40.0,5.0,133.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
