NO.,Chiral_molecules_smile,RT,Column,Tem/℃,T1/min,kα/℃·min-1,Tα/min,T2/min,kβ/℃·min-1,Tβ/min,T3/min,kγ/℃·min-1,Tγ/min,T4/min,kδ/℃·min-1,Tδ/min,T5/min
188,CCOC(=O)[C@](F)(C(C)=O)[C@@H]1CC(=O)N(C(C)(C)C)C1=O,103.4,Cyclosil_B,100,10,1,50,40,1,13,0,6,3.5,3,0,0,0
189,CCOC(=O)[C@@](F)(C(C)=O)[C@H]1CC(=O)N(C(C)(C)C)C1=O,94.4,Cyclosil_B,100,10,1,50,40,1,13,0,6,3.5,3,0,0,0
190,CCOC(=O)[C@](F)(C(C)=O)[C@H]1CC(=O)N(C(C)(C)C)C1=O,104.1,Cyclosil_B,100,10,1,50,40,1,13,0,6,3.5,3,0,0,0
191,CCOC(=O)[C@]1([C@H]2CC(=O)N(C)C2=O)CCCCC1=O,164.9,Cyclosil_B,100,10,1,50,20,1,15,102,5,3,10,0,0,0
192,CCOC(=O)[C@]1([C@@H]2CC(=O)N(C)C2=O)CCCCC1=O,166.6,Cyclosil_B,100,10,1,50,20,1,15,102,5,3,10,0,0,0
193,CCOC(=O)[C@@]1([C@H]2CC(=O)N(C)C2=O)CCCCC1=O,180.8,Cyclosil_B,100,10,1,50,20,1,15,102,5,3,10,0,0,0
194,CCN1C(=O)C[C@@H]([C@@]2(C(C)=O)CCOC2=O)C1=O,156.2,Cyclosil_B,100,10,1,50,20,1,30,70,0,0,0,0,0,0
195,CCN1C(=O)C[C@H]([C@@]2(C(C)=O)CCOC2=O)C1=O,158.4,Cyclosil_B,100,10,1,50,20,1,30,70,0,0,0,0,0,0
196,CCN1C(=O)C[C@H](C(C(C)=O)C(C)=O)C1=O,123.1,Cyclosil_B,80,10,1.5,22,30,1,27,21,5,8,17,0,0,0
197,CCN1C(=O)C[C@@H](C(C(C)=O)C(C)=O)C1=O,124.4,Cyclosil_B,80,10,1.5,22,30,1,27,21,5,8,17,0,0,0
198,CC(=O)C(C(C)=O)[C@H]1CC(=O)N(C)C1=O,121.7,Cyclosil_B,80,10,1.5,22,30,1,27,21,5,8,12,0,0,0
199,CC(=O)C(C(C)=O)[C@@H]1CC(=O)N(C)C1=O,122.8,Cyclosil_B,80,10,1.5,22,30,1,27,21,5,8,12,0,0,0
200,CCCN1C(=O)C[C@H](C(C(C)=O)C(C)=O)C1=O,129.2,Cyclosil_B,80,10,1.5,22,30,1,27,21,5,8,27,0,0,0
201,CCCN1C(=O)C[C@@H](C(C(C)=O)C(C)=O)C1=O,130.1,Cyclosil_B,80,10,1.5,22,30,1,27,21,5,8,27,0,0,0
202,CCCCCCN1C(=O)C[C@H](C(C(C)=O)C(C)=O)C1=O,205.9,Cyclosil_B,80,10,1.5,22,30,1,27,21,5,6,80,3,5,19
203,CCCCCCN1C(=O)C[C@@H](C(C(C)=O)C(C)=O)C1=O,206.5,Cyclosil_B,80,10,1.5,22,30,1,27,21,5,6,80,3,5,19
204,CC(=O)C(C(C)=O)[C@H]1CC(=O)N(C(C)C)C1=O,123.6,Cyclosil_B,80,10,1.5,22,30,1,27,21,5,8,27,0,0,0
205,CC(=O)C(C(C)=O)[C@@H]1CC(=O)N(C(C)C)C1=O,124.8,Cyclosil_B,80,10,1.5,22,30,1,27,21,5,8,27,0,0,0
206,CC(=O)C(C(C)=O)[C@H]1CC(=O)N(C(C)(C)C)C1=O,129.7,Cyclosil_B,80,10,1.5,22,30,1,27,21,5,6,36,5,2,5
207,CC(=O)C(C(C)=O)[C@@H]1CC(=O)N(C(C)(C)C)C1=O,131.8,Cyclosil_B,80,10,1.5,22,30,1,27,21,5,6,36,5,2,5
208,CCCCN1C(=O)C[C@H](C(C(C)=O)C(C)=O)C1=O,150.6,Cyclosil_B,80,10,1.5,22,30,1,27,21,5,6,36,5,2,5
209,CCCCN1C(=O)C[C@@H](C(C(C)=O)C(C)=O)C1=O,151.7,Cyclosil_B,80,10,1.5,22,30,1,27,21,5,6,36,5,2,5
210,C[C@H](C([H])=O)N(C(OCC)=O)NC(OCC)=O,58,Cyclosil_B,110,10,1,55,95,10,2,0,0,0,0,0,0,0
211,C[C@@H](C([H])=O)N(C(OCC)=O)NC(OCC)=O,59.1,Cyclosil_B,110,10,1,55,95,10,2,0,0,0,0,0,0,0
212,CC(=CCC[C@](C)(C=C)O)C,14.12,Cyclosil_B,60,0,4,35,0,10,4,2,0,0,0,0,0,0
213,CC(=CCC[C@@](C)(C=C)O)C,14.32,Cyclosil_B,60,0,4,35,0,10,4,2,0,0,0,0,0,0
214,CCCC[C@@H]1[C@@H](CC(=O)O1)C,14.57,Cyclosil_B,50,1,10,17,10,0,0,0,0,0,0,0,0,0
215,CCCC[C@H]1[C@H](CC(=O)O1)C,14.62,Cyclosil_B,50,1,10,17,10,0,0,0,0,0,0,0,0,0
216,CC[C@@](C)(O)CCCC(C)C,28.732,Cyclosil_B,40,0,3,46.67,0,5,9,5,0,0,0,0,0,0
217,CC[C@](C)(O)CCCC(C)C,29.035,Cyclosil_B,40,0,3,46.67,0,5,9,5,0,0,0,0,0,0
218,CC(=CCC[C@@](C)(C=C)O)C,29.397,Cyclosil_B,40,0,3,46.67,0,5,9,5,0,0,0,0,0,0
219,CC(=CCC[C@](C)(C=C)O)C,29.658,Cyclosil_B,40,0,3,46.67,0,5,9,5,0,0,0,0,0,0
220,[H]/C(=C(/C)C(C)=O)[C@@H]1C(C)=CCCC1(C)C,41.867,Cyclosil_B,40,0,3,46.67,0,5,9,5,0,0,0,0,0,0
221,[H]/C(=C(/C)C(C)=O)[C@H]1C(C)=CCCC1(C)C,42.324,Cyclosil_B,40,0,3,46.67,0,5,9,5,0,0,0,0,0,0
222,[H]/C(C(=O)CC)=C(/[H])[C@@H]1C(C)=CCCC1(C)C,43.654,Cyclosil_B,40,0,3,46.67,0,5,9,5,0,0,0,0,0,0
223,[H]/C(C(=O)CC)=C(/[H])[C@H]1C(C)=CCCC1(C)C,43.921,Cyclosil_B,40,0,3,46.67,0,5,9,5,0,0,0,0,0,0
224,[H][C@]1(C)CCCC(C)(C)C2=CC(C)=CC[C@]12[H],69.1,Cyclosil_B,60,1,1,100,0,30,1.33,2,0,0,0,0,0,0
225,[H][C@@]12CC=C(C)C=C1C(C)(C)CCC[C@@]2([H])C,69.3,Cyclosil_B,60,1,1,100,0,30,1.33,2,0,0,0,0,0,0
226,CC1CC[C@H](C/C2=N/C3=CC=CC=C3O2)C1(C)C,43.321,Cyclosil_B,50,2,4,42.5,10,0,0,0,0,0,0,0,0,0
227,CC1CC[C@@H](C/C2=N/C3=CC=CC=C3O2)C1(C)C,43.544,Cyclosil_B,50,2,4,42.5,10,0,0,0,0,0,0,0,0,0
228,CC1CC[C@H](C/C2=N/C3=CC=CC=C3S2)C1(C)C,49.326,Cyclosil_B,50,2,4,42.5,10,0,0,0,0,0,0,0,0,0
229,CC1CC[C@@H](C/C2=N/C3=CC=CC=C3S2)C1(C)C,48.992,Cyclosil_B,50,2,4,42.5,10,0,0,0,0,0,0,0,0,0
230,CC1CC[C@H](C/C2=N/C3=CC=CC=C3N2)C1(C)C,52.948,Cyclosil_B,50,2,4,42.5,10,0,0,0,0,0,0,0,0,0
231,CC1CC[C@@H](C/C2=N/C3=CC=CC=C3N2)C1(C)C,54.735,Cyclosil_B,50,2,4,42.5,10,0,0,0,0,0,0,0,0,0
232,C[C@@]1(/C2=N/C3=CC=CC=C3O2)CCC(C(C)C)C1,40.724,Cyclosil_B,50,2,4,42.5,10,0,0,0,0,0,0,0,0,0
233,C[C@]1(/C2=N/C3=CC=CC=C3O2)CCC(C(C)C)C1,39.995,Cyclosil_B,50,2,4,42.5,10,0,0,0,0,0,0,0,0,0
234,C[C@@]1(/C2=N/C3=CC=CC=C3N2)CCC(C(C)C)C1,54.594,Cyclosil_B,50,2,4,42.5,10,0,0,0,0,0,0,0,0,0
235,C[C@]1(/C2=N/C3=CC=CC=C3N2)CCC(C(C)C)C1,52.978,Cyclosil_B,50,2,4,42.5,10,0,0,0,0,0,0,0,0,0
236,C[C@@]12CC[C@@H](C1(C)C)CC2=O,22.555,Cyclosil_B,50,2,4,42.5,10,0,0,0,0,0,0,0,0,0
237,C[C@]12CC[C@H](C1(C)C)CC2=O,22.649,Cyclosil_B,50,2,4,42.5,10,0,0,0,0,0,0,0,0,0
238,C[C@]12CC[C@H](C1)C(C2=O)(C)C,18.602,Cyclosil_B,50,2,4,42.5,10,0,0,0,0,0,0,0,0,0
239,C[C@@]12CC[C@@H](C1)C(C2=O)(C)C,18.662,Cyclosil_B,50,2,4,42.5,10,0,0,0,0,0,0,0,0,0
240,CC[C@H](O)CCC1=CC=CO1,69.11,Cyclosil_B,50,4,2,75,15,0,0,0,0,0,0,0,0,0
241,CC[C@@H](O)CCC1=CC=CO1,70.11,Cyclosil_B,50,4,2,75,15,0,0,0,0,0,0,0,0,0
242,CC[C@@H](CCC1=CC=CO1)OC(C)=O,67.25,Cyclosil_B,50,4,2,75,15,0,0,0,0,0,0,0,0,0
243,CC[C@H](CCC1=CC=CO1)OC(C)=O,69.11,Cyclosil_B,50,4,2,75,15,0,0,0,0,0,0,0,0,0
244,CCC[C@@H](O)C1CCCCC1,23.6,Cyclosil_B,120,0,0,0,0,0,0,0,0,0,0,0,0,0
245,CCC[C@H](O)C1CCCCC1,24.9,Cyclosil_B,120,0,0,0,0,0,0,0,0,0,0,0,0,0
246,C[C@H]([C@@H](C)O)O,5.35,Cyclosil_B,130,0,6,5,0,0,0,0,0,0,0,0,0,0
247,C[C@@H]([C@H](C)O)O,5.25,Cyclosil_B,130,0,6,5,0,0,0,0,0,0,0,0,0,0
248,C[C@H](C(=O)C)O,3.18,Cyclosil_B,130,0,6,5,0,0,0,0,0,0,0,0,0,0
249,C[C@@H](C(=O)C)O,3.29,Cyclosil_B,130,0,6,5,0,0,0,0,0,0,0,0,0,0
250,CCCCCC[C@@H]1CCC(=O)O1,15.88,Cyclosil_B,60,2,10,11,0,2,5,0,10,5,0,0,0,0
251,CCCCCC[C@H]1CCC(=O)O1,16,Cyclosil_B,60,2,10,11,0,2,5,0,10,5,0,0,0,0
252,CC1=CC(=O)[C@H]2C[C@@H]1C2(C)C,28.75,Cyclosil_B,40,1,50,0.2,10,6,10,0,3,13.33,0,20,2,2
253,CC1=CC(=O)[C@@H]2C[C@H]1C2(C)C,28.87,Cyclosil_B,40,1,50,0.2,10,6,10,0,3,13.33,0,20,2,2
254,CCCCC[C@H]1OC(=O)C[C@@H]1C,21.8,Cyclosil_B,130,0,0,0,0,0,0,0,0,0,0,0,0,0
255,CCCCC[C@@H]1OC(=O)C[C@H]1C,23.7,Cyclosil_B,130,0,0,0,0,0,0,0,0,0,0,0,0,0
256,CCCCC[C@@H]1OC(=O)C[C@@H]1C,28.4,Cyclosil_B,130,0,0,0,0,0,0,0,0,0,0,0,0,0
257,CCCCC[C@H]1OC(=O)C[C@H]1C,29.3,Cyclosil_B,130,0,0,0,0,0,0,0,0,0,0,0,0,0
258,[H][C@]1([C@]([H])(C(=O)OCC)C2=CC=C(F)C=C2)CCCCN1,12.574,Cyclosil_B,50,1,10,19,10,0,0,0,0,0,0,0,0,0
259,[H][C@@]1([C@@]([H])(C(=O)OCC)C2=CC=C(F)C=C2)CCCCN1,18.616,Cyclosil_B,50,1,10,19,10,0,0,0,0,0,0,0,0,0
260,[H][C@@]1([C@]([H])(C(=O)OCC)C2=CC=C(F)C=C2)CCCCN1,12.574,Cyclosil_B,50,1,10,19,10,0,0,0,0,0,0,0,0,0
261,[H][C@]1([C@@]([H])(C(=O)OCC)C2=CC=C(F)C=C2)CCCCN1,18.493,Cyclosil_B,50,1,10,19,10,0,0,0,0,0,0,0,0,0
262,C[C@H](CC(=O)O)C(=O)O,27.7,Cyclosil_B,84.85,0,0,0,0,0,0,0,0,0,0,0,0,0
263,C[C@@H](CC(=O)O)C(=O)O,26.8,Cyclosil_B,84.85,0,0,0,0,0,0,0,0,0,0,0,0,0
264,CC(C)=CCC[C@@H](C)C1=CC(=O)CCC1,43.473,Cyclosil_B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,CC(C)=CCC[C@H](C)C1=CC(=O)CCC1,44.995,Cyclosil_B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,CC1=CC[C@H](CC1)C(=C)CCC=C(C)C,44.3,Cyclosil_B,70,3,5,10,30,10,12,5,0,0,0,0,0,0
267,CC1=CC[C@@H](CC1)C(=C)CCC=C(C)C,45,Cyclosil_B,70,3,5,10,30,10,12,5,0,0,0,0,0,0
268,O=CC([C@@H]1CC(=O)N(CC2=CC=CC=C2)C1=O)(C)C,182,Cyclosil_B,100,10,1,50,20,1,15,95,5,3,12,0,0,0
269,O=CC([C@H]1CC(=O)N(CC2=CC=CC=C2)C1=O)(C)C,179.179,Cyclosil_B,100,10,1,50,20,1,15,95,5,3,12,0,0,0
270,O=CC([C@@H]1CC(=O)N(C2=CC=CC=C2)C1=O)(C)C,195.57,Cyclosil_B,100,10,1,50,20,1,15,102,5,3,10,0,0,0
271,O=CC([C@H]1CC(=O)N(C2=CC=CC=C2)C1=O)(C)C,193.793,Cyclosil_B,100,10,1,50,20,1,15,102,5,3,10,0,0,0
272,O=CC([C@@H]1CC(=O)N(C2CCCCC2)C1=O)(C)C,159.859,Cyclosil_B,100,10,1,50,20,1,15,35,6,2.5,52.5,0,0,0
273,O=CC([C@H]1CC(=O)N(C2CCCCC2)C1=O)(C)C,157.955,Cyclosil_B,100,10,1,50,20,1,15,35,6,2.5,52.5,0,0,0
274,CC(=O)C[C@@H]1CC(=O)N(CC2=CC=CC=C2)C1=O,185.446,Cyclosil_B,100,10,1,50,20,1,15,72,5,3,45,0,0,0
275,CC(=O)C[C@H]1CC(=O)N(CC2=CC=CC=C2)C1=O,186.623,Cyclosil_B,100,10,1,50,20,1,15,72,5,3,45,0,0,0
276,CC(=O)[C@H](C)[C@@H]1CC(=O)N(CC2=CC=CC=C2)C1=O,197.781,Cyclosil_B,100,10,1,50,20,1,15,100,5,3.2,59,0,0,0
277,CC(=O)[C@@H](C)[C@@H]1CC(=O)N(CC2=CC=CC=C2)C1=O,203.528,Cyclosil_B,100,10,1,50,20,1,15,100,5,3.2,59,0,0,0
278,CC(=O)[C@@H](C)[C@H]1CC(=O)N(CC2=CC=CC=C2)C1=O,198.062,Cyclosil_B,100,10,1,50,20,1,15,100,5,3.2,59,0,0,0
279,CC(=O)[C@H](C)[C@H]1CC(=O)N(CC2=CC=CC=C2)C1=O,201.044,Cyclosil_B,100,10,1,50,20,1,15,100,5,3.2,59,0,0,0
280,O=C1CCC[C@H]1[C@@H]1CC(=O)N(CC2=CC=CC=C2)C1=O,166.245,Cyclosil_B,100,10,2,30,20,1,25,145,0,0,0,0,0,0
281,O=C1CCC[C@@H]1[C@H]1CC(=O)N(CC2=CC=CC=C2)C1=O,168.934,Cyclosil_B,100,10,2,30,20,1,25,145,0,0,0,0,0,0
282,CC(=O)C[C@@H]1CC(=O)N(C2=CC=CC=C2)C1=O,186.572,Cyclosil_B,100,10,1,50,20,1,15,72,5,3,45,0,0,0
283,CC(=O)C[C@H]1CC(=O)N(C2=CC=CC=C2)C1=O,187.641,Cyclosil_B,100,10,1,50,20,1,15,72,5,3,45,0,0,0
284,CC(=O)C[C@@H]1CC(=O)N(C)C1=O,93.749,Cyclosil_B,80,10,1.5,22,30,1,27,21,5,8,7,0,0,0
285,CC(=O)C[C@H]1CC(=O)N(C)C1=O,94.95,Cyclosil_B,80,10,1.5,22,30,1,27,21,5,8,7,0,0,0
286,CC(=O)[C@@H](C)[C@@H]1CC(=O)N(C)C1=O,110.127,Cyclosil_B,80,10,1.5,22,30,0.5,54,44,5,8,10,0,0,0
287,CC(=O)[C@H](C)[C@@H]1CC(=O)N(C)C1=O,119.618,Cyclosil_B,80,10,1.5,22,30,0.5,54,44,5,8,10,0,0,0
288,CC(=O)[C@H](C)[C@H]1CC(=O)N(C)C1=O,113.813,Cyclosil_B,80,10,1.5,22,30,0.5,54,44,5,8,10,0,0,0
289,CC(=O)[C@@H](C)[C@H]1CC(=O)N(C)C1=O,118.91,Cyclosil_B,80,10,1.5,22,30,0.5,54,44,5,8,10,0,0,0
290,CN1C(=O)C[C@@H]([C@@H]2CCCC2=O)C1=O,87.612,Cyclosil_B,100,10,1,50,20,1,15,35,6,2.5,17.5,0,0,0
291,CN1C(=O)C[C@@H]([C@H]2CCCC2=O)C1=O,100.77,Cyclosil_B,100,10,1,50,20,1,15,35,6,2.5,17.5,0,0,0
292,CN1C(=O)C[C@H]([C@H]2CCCC2=O)C1=O,91.002,Cyclosil_B,100,10,1,50,20,1,15,35,6,2.5,17.5,0,0,0
293,CN1C(=O)C[C@H]([C@@H]2CCCC2=O)C1=O,101.55,Cyclosil_B,100,10,1,50,20,1,15,35,6,2.5,17.5,0,0,0
294,CN1C(=O)C[C@@H]([C@@H]2CCCCC2=O)C1=O,107.506,Cyclosil_B,100,10,1,50,20,1,15,35,6,2.5,17.5,0,0,0
295,CN1C(=O)C[C@@H]([C@H]2CCCCC2=O)C1=O,118.348,Cyclosil_B,100,10,1,50,20,1,15,35,6,2.5,17.5,0,0,0
296,CN1C(=O)C[C@H]([C@H]2CCCCC2=O)C1=O,110.735,Cyclosil_B,100,10,1,50,20,1,15,35,6,2.5,17.5,0,0,0
297,CN1C(=O)C[C@H]([C@@H]2CCCCC2=O)C1=O,123.161,Cyclosil_B,100,10,1,50,20,1,15,35,6,2.5,17.5,0,0,0
298,CN1C(=O)C[C@@H]([C@@H]2COCCC2=O)C1=O,112.787,Cyclosil_B,100,10,1,50,20,1,15,35,6,2.5,17.5,0,0,0
299,CN1C(=O)C[C@@H]([C@H]2COCCC2=O)C1=O,121.873,Cyclosil_B,100,10,1,50,20,1,15,35,6,2.5,17.5,0,0,0
300,CN1C(=O)C[C@H]([C@H]2COCCC2=O)C1=O,118.328,Cyclosil_B,100,10,1,50,20,1,15,35,6,2.5,17.5,0,0,0
301,CN1C(=O)C[C@H]([C@@H]2COCCC2=O)C1=O,126.906,Cyclosil_B,100,10,1,50,20,1,15,35,6,2.5,17.5,0,0,0
302,CN1C(=O)C[C@@H]([C@@H]2CSCCC2=O)C1=O,161.49,Cyclosil_B,100,10,1,50,20,1,15,35,6,2.5,52.5,0,0,0
303,CN1C(=O)C[C@@H]([C@H]2CSCCC2=O)C1=O,168.727,Cyclosil_B,100,10,1,50,20,1,15,35,6,2.5,52.5,0,0,0
304,CN1C(=O)C[C@H]([C@H]2CSCCC2=O)C1=O,166.664,Cyclosil_B,100,10,1,50,20,1,15,35,6,2.5,52.5,0,0,0
305,CN1C(=O)C[C@H]([C@@H]2CSCCC2=O)C1=O,175.887,Cyclosil_B,100,10,1,50,20,1,15,35,6,2.5,52.5,0,0,0
306,CCN1C(=O)C[C@@H](CC(C)=O)C1=O,91.918,Cyclosil_B,80,10,1.5,22,30,1,27,21,5,8,7,0,0,0
307,CCN1C(=O)C[C@H](CC(C)=O)C1=O,93.945,Cyclosil_B,80,10,1.5,22,30,1,27,21,5,8,7,0,0,0
308,CCN1C(=O)C[C@@H]([C@@H]2CCCCC2=O)C1=O,110.602,Cyclosil_B,100,10,1,50,20,1,15,35,6,2.5,17.5,0,0,0
309,CCN1C(=O)C[C@@H]([C@H]2CCCCC2=O)C1=O,122.337,Cyclosil_B,100,10,1,50,20,1,15,35,6,2.5,17.5,0,0,0
310,CCN1C(=O)C[C@H]([C@H]2CCCCC2=O)C1=O,113.313,Cyclosil_B,100,10,1,50,20,1,15,35,6,2.5,17.5,0,0,0
311,CCN1C(=O)C[C@H]([C@@H]2CCCCC2=O)C1=O,127.773,Cyclosil_B,100,10,1,50,20,1,15,35,6,2.5,17.5,0,0,0
312,CCN1C(=O)C[C@@H]([C@@H]2CSCCC2=O)C1=O,163.851,Cyclosil_B,100,10,1,50,20,1,15,35,6,2.5,52.5,0,0,0
313,CCN1C(=O)C[C@@H]([C@H]2CSCCC2=O)C1=O,172.515,Cyclosil_B,100,10,1,50,20,1,15,35,6,2.5,52.5,0,0,0
314,CCN1C(=O)C[C@H]([C@H]2CSCCC2=O)C1=O,168.692,Cyclosil_B,100,10,1,50,20,1,15,35,6,2.5,52.5,0,0,0
315,CCN1C(=O)C[C@H]([C@@H]2CSCCC2=O)C1=O,179.557,Cyclosil_B,100,10,1,50,20,1,15,35,6,2.5,52.5,0,0,0
316,CC(C[C@H](C1=CC=CC=C1)C[N+]([O-])=O)=O,118.906,Cyclosil_B,100,10,1,40,60,1,20,4,5,3,6,0,0,0
317,CC(C[C@@H](C1=CC=CC=C1)C[N+]([O-])=O)=O,119.813,Cyclosil_B,100,10,1,40,60,1,20,4,5,3,6,0,0,0
318,O=C(C1)CCC[C@H]1C[N+]([O-])=O,93.852,Cyclosil_B,70,10,1,70,20,8,6,14,0,0,0,0,0,0
319,O=C(C1)CCC[C@@H]1C[N+]([O-])=O,93.212,Cyclosil_B,70,10,1,70,20,8,6,14,0,0,0,0,0,0
320,CCCCC[C@H](C=C)O,12.74,Cyclosil_B,40,0,10,20,0,0,0,0,0,0,0,0,0,0
321,CCCCC[C@@H](C=C)O,12.45,Cyclosil_B,40,0,10,20,0,0,0,0,0,0,0,0,0,0
322,C1OC12[C@H](C=C)CC[C@H]2C=C,28,Cyclosil_B,80,0,0,0,0,0,0,0,0,0,0,0,0,0
323,C1OC12[C@@H](C=C)CC[C@@H]2C=C,26,Cyclosil_B,80,0,0,0,0,0,0,0,0,0,0,0,0,0
324,C1OC12[C@H](C=C)CC[C@H]2C=C,29,Cyclosil_B,130,0,0,0,0,0,0,0,0,0,0,0,0,0
325,OCC1(O)[C@@H](C=C)CC[C@@H]1C=C,31,Cyclosil_B,130,0,0,0,0,0,0,0,0,0,0,0,0,0
326,CC1=CC[C@@H](CC1)C(=C)C,21.3,Cyclosil_B,40,3,4,20,0,10,11,10,0,0,0,0,0,0
327,CC1=CC[C@H](CC1)C(=C)C,21.75,Cyclosil_B,40,3,4,20,0,10,11,10,0,0,0,0,0,0
328,CCCCC[C@H](C=C)O,25.8,Cyclosil_B,40,3,4,20,0,10,11,10,0,0,0,0,0,0
329,CCCCC[C@@H](C=C)O,26.1,Cyclosil_B,40,3,4,20,0,10,11,10,0,0,0,0,0,0
330,CC(=CCC[C@](C)(C=C)O)C,29.4,Cyclosil_B,40,3,4,20,0,10,11,10,0,0,0,0,0,0
331,CC(=CCC[C@@](C)(C=C)O)C,29.6,Cyclosil_B,40,3,4,20,0,10,11,10,0,0,0,0,0,0
332,CC1=CC[C@H](CC1)C(C)(C)O,33.6,Cyclosil_B,40,3,4,20,0,10,11,10,0,0,0,0,0,0
333,CC1=CC[C@@H](CC1)C(C)(C)O,33.8,Cyclosil_B,40,3,4,20,0,10,11,10,0,0,0,0,0,0
334,CC1=CC[C@H](CC1=O)C(=C)C,33.9,Cyclosil_B,40,3,4,20,0,10,11,10,0,0,0,0,0,0
335,CC1=CC[C@@H](CC1=O)C(=C)C,34,Cyclosil_B,40,3,4,20,0,10,11,10,0,0,0,0,0,0
336,CC1=CCCC([C@@H]1/C=C/C(=O)C)(C)C,37.2,Cyclosil_B,40,3,4,20,0,10,11,10,0,0,0,0,0,0
337,CC1=CCCC([C@H]1/C=C/C(=O)C)(C)C,38.25,Cyclosil_B,40,3,4,20,0,10,11,10,0,0,0,0,0,0
338,CC(=CCC/C(=C\CC[C@](C)(C=C)O)/C)C,41,Cyclosil_B,40,3,4,20,0,10,11,10,0,0,0,0,0,0
339,CC(=CCC/C(=C\CC[C@@](C)(C=C)O)/C)C,41.4,Cyclosil_B,40,3,4,20,0,10,11,10,0,0,0,0,0,0
340,O=C1OC[C@@H]2CCCC[C@H]12,6.17,Cyclosil_B,120,0,10,10,0,20,1.5,1,0,0,0,0,0,0
341,O=C1OC[C@H]2CCCC[C@H]12,6.23,Cyclosil_B,120,0,10,10,0,20,1.5,1,0,0,0,0,0,0
342,O=C1OC[C@@H]2CC=CC[C@H]12,6.62,Cyclosil_B,120,0,10,10,0,20,1.5,1,0,0,0,0,0,0
343,O=C1OC[C@H]2CC=CC[C@H]12,6.7,Cyclosil_B,120,0,10,10,0,20,1.5,1,0,0,0,0,0,0
344,CC(=C[C@@H](CC(=C)C=C)O)C,16.4,Cyclosil_B,100,45,0,0,0,0,0,0,0,0,0,0,0,0
345,CC(=C[C@H](CC(=C)C=C)O)C,17.1,Cyclosil_B,100,45,0,0,0,0,0,0,0,0,0,0,0,0
346,CO[P@@](=O)(NC(C)=O)SC,26.9,Cyclosil_B,120,5,30,1,3,10,2,7,30,1.3,5,0,0,0
347,CO[P@](=O)(NC(C)=O)SC,27.39,Cyclosil_B,120,5,30,1,3,10,2,7,30,1.3,5,0,0,0
348,CO[P@](=O)(N)SC,21.6,Cyclosil_B,120,5,30,1,3,10,2,7,30,1.3,5,0,0,0
349,CO[P@@](=O)(N)SC,22,Cyclosil_B,120,5,30,1,3,10,2,7,30,1.3,5,0,0,0
350,CC[C@H](C)C(=O)O,47,Cyclosil_B,27,0,0.5,26,0,6,5.3,20,0,0,0,0,0,0
351,CC[C@@H](C)C(=O)O,48,Cyclosil_B,27,0,0.5,26,0,6,5.3,20,0,0,0,0,0,0
352,CCOC(=O)[C@@H](C)CC,12,Cyclosil_B,27,0,0.5,26,0,6,5.3,20,0,0,0,0,0,0
353,CCOC(=O)[C@H](C)CC,13,Cyclosil_B,27,0,0.5,26,0,6,5.3,20,0,0,0,0,0,0
354,CC[C@H](C)COC(=O)C,17,Cyclosil_B,27,0,0.5,26,0,6,5.3,20,0,0,0,0,0,0
355,CC[C@@H](C)COC(=O)C,18,Cyclosil_B,27,0,0.5,26,0,6,5.3,20,0,0,0,0,0,0
356,CC[C@@H](C)CO,21.8,Cyclosil_B,27,0,0.5,26,0,6,5.3,20,0,0,0,0,0,0
357,CC[C@H](C)CO,22,Cyclosil_B,27,0,0.5,26,0,6,5.3,20,0,0,0,0,0,0
358,ClC[C@@H](Br)CBr,9.683,Cyclosil_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
359,ClC[C@H](Br)CBr,9.683,Cyclosil_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
360,CCOP(=S)(OCC)O[C@@H](Cl)C(Cl)(Cl)Cl,19.123,Cyclosil_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
361,CCOP(=S)(OCC)O[C@H](Cl)C(Cl)(Cl)Cl,19.197,Cyclosil_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
362,COP(=O)(OC)OC1=C(Cl)[C@H]2C=CC[C@H]12,19.826,Cyclosil_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
363,COP(=O)(OC)OC1=C(Cl)[C@@H]2C=CC[C@H]12,19.826,Cyclosil_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
364,COP(=O)(OC)OC1=C(Cl)[C@H]2C=CC[C@@H]12,19.826,Cyclosil_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
365,COP(=O)(OC)OC1=C(Cl)[C@@H]2C=CC[C@@H]12,19.826,Cyclosil_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
366,CCO[P@](=S)(CC)Sc1ccccc1,28.914,Cyclosil_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
367,CCO[P@@](=S)(CC)Sc1ccccc1,28.914,Cyclosil_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
368,CO[P@]1(=S)OCc2ccccc2O1,29.023,Cyclosil_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
369,CO[P@@]1(=S)OCc2ccccc2O1,29.196,Cyclosil_B,40,2,20,6,1,1,80,30,0,0,0,0,0,0
